row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Row81806,PearceRAAF,10.7,28.3,0.0,,10.5,WSW,31,NE,SW,7,9,42,37,1020.9,1017.8,0,0,21.5,27.4,No,0
Row81807,PearceRAAF,9.8,26.4,0.0,,10.4,E,50,ESE,ESE,22,26,64,38,1023.0,1021.4,0,2,17.7,25.7,No,0
Row81808,PearceRAAF,11.9,23.1,0.0,,10.2,E,50,NE,E,17,20,52,29,1026.8,1022.5,,,15.4,22.2,No,0
Row81809,PearceRAAF,12.4,24.9,0.0,,10.2,E,39,ENE,ENE,20,19,48,26,1025.6,1022.2,,,16.8,24.5,No,0
Row81810,PearceRAAF,15.1,26.5,0.0,,10.1,ENE,52,ENE,NE,31,22,43,24,1024.9,1021.8,,,18.1,26.0,No,0
Row81811,PearceRAAF,15.8,25.7,0.0,,4.8,NE,46,ENE,NNE,22,13,41,30,1022.3,1020.4,2,7,18.9,24.6,No,0
Row81812,PearceRAAF,15.7,24.6,0.0,,1.3,ENE,33,NE,NA,15,0,34,40,1020.0,1016.6,6,7,21.0,24.3,No,0
Row81813,PearceRAAF,12.8,22.5,0.0,,9.6,S,43,ESE,SE,22,13,60,34,1020.4,1016.7,0,,17.0,22.1,No,0
Row81814,PearceRAAF,11.1,23.2,0.0,,8.0,E,35,E,SW,17,11,54,39,1017.2,1013.4,,8,16.8,21.5,No,0
Row81815,PearceRAAF,9.4,23.5,0.0,,9.0,WSW,63,N,WNW,2,33,58,46,1014.2,1012.0,,8,16.5,23.3,No,1
Row81816,PearceRAAF,9.3,17.8,3.4,,7.9,WSW,69,ENE,SSW,4,17,70,55,1022.4,1023.6,5,5,13.1,16.8,Yes,0
Row81817,PearceRAAF,1.7,20.4,0.0,,9.8,SSE,30,WSW,S,7,17,84,47,1029.3,1025.8,1,4,10.1,19.6,No,0
Row81818,PearceRAAF,3.2,24.2,0.0,,9.7,SSW,31,NA,SSW,0,19,73,33,1028.0,1024.8,0,,13.2,22.6,No,0
Row81819,PearceRAAF,4.6,23.4,0.0,,7.7,SSW,28,SW,S,6,17,85,43,1028.5,1025.8,,,13.8,22.1,No,0
Row81820,PearceRAAF,11.8,24.1,0.0,,9.5,E,37,E,SE,17,9,66,41,1028.9,1025.8,,,16.7,23.4,No,0
Row81821,PearceRAAF,14.2,23.7,0.0,,9.4,E,54,ENE,E,33,22,61,40,1028.3,1026.0,0,1,17.7,23.4,No,0
Row81822,PearceRAAF,13.2,23.8,0.0,,9.4,ENE,48,ENE,ENE,30,20,60,34,1029.4,1025.3,0,0,15.9,23.3,No,0
Row81823,PearceRAAF,14.7,26.9,0.0,,9.5,ENE,46,NE,N,20,11,47,25,1026.7,1023.9,0,1,18.2,26.3,No,0
Row81824,PearceRAAF,16.1,27.1,0.0,,4.7,NNE,65,NE,N,30,31,19,16,1023.8,1019.1,4,,19.8,25.7,No,1
Row81825,PearceRAAF,13.7,16.3,1.2,,1.6,N,63,NE,NNE,17,44,53,77,1015.2,1011.2,8,3,15.5,14.6,Yes,1
Row81826,PearceRAAF,11.9,19.7,19.4,,1.5,NW,63,N,NW,24,30,81,92,1007.0,1004.9,1,8,16.0,15.6,Yes,1
Row81827,PearceRAAF,9.0,17.9,0.6,,4.2,ESE,46,SSE,SE,19,20,82,71,1024.7,1024.2,5,8,12.2,15.2,No,0
Row81828,PearceRAAF,10.9,18.0,0.0,,7.2,E,50,ENE,E,13,20,53,52,1026.8,1022.7,5,7,12.9,16.9,No,0
Row81829,PearceRAAF,12.8,22.4,0.0,,9.2,ENE,39,ENE,NNW,22,2,55,41,1020.0,1016.5,5,,16.4,21.6,No,0
Row81830,PearceRAAF,4.4,23.3,0.0,,6.3,W,30,NA,W,0,20,91,52,1019.3,1017.9,,,10.6,21.4,No,0
Row81831,PearceRAAF,8.1,22.6,0.0,,8.5,SW,28,E,SW,11,11,73,43,1022.2,1020.1,,,15.2,21.3,No,0
Row81832,PearceRAAF,5.6,21.2,0.0,,6.3,SSW,30,WNW,SSW,7,19,89,60,1024.1,1022.0,3,8,12.3,19.6,No,0
Row81833,PearceRAAF,6.4,19.6,0.0,,7.8,S,33,SE,S,11,24,79,48,1023.8,1020.9,4,6,12.9,17.7,No,0
Row81834,PearceRAAF,6.1,20.5,0.0,,8.9,E,31,SE,ESE,11,13,76,48,1026.0,1022.9,0,,12.5,20.1,No,0
Row81835,PearceRAAF,10.2,23.4,0.0,,9.2,E,35,E,N,9,9,64,33,1026.5,1023.2,,,14.2,22.6,No,0
Row81836,PearceRAAF,4.9,23.4,0.0,,9.3,NNW,24,NA,NW,0,13,72,36,1023.9,1020.2,,,13.6,22.2,No,0
Row81837,PearceRAAF,7.5,21.5,0.0,,4.3,N,39,NNE,NNE,19,19,46,31,1019.0,1013.2,,,15.3,20.8,No,1
Row81838,PearceRAAF,11.9,21.8,4.0,,5.7,NW,50,N,WNW,15,35,88,74,1013.4,1013.8,2,8,14.8,18.3,Yes,0
Row81839,PearceRAAF,9.6,23.6,0.0,,7.2,WNW,43,N,WNW,7,9,96,62,1024.1,1022.0,,8,16.8,22.0,No,0
Row81840,PearceRAAF,9.6,20.2,0.0,,4.7,SSW,26,SSW,SW,6,15,97,72,1022.8,1021.6,,8,13.8,19.5,No,1
Row81841,PearceRAAF,4.8,21.0,0.0,,7.0,E,37,NA,ESE,0,11,94,52,1027.4,1025.1,3,2,12.9,20.3,No,0
Row81842,PearceRAAF,12.9,23.2,0.0,,8.9,ENE,50,ENE,ENE,30,20,63,42,1026.7,1024.0,1,3,15.2,22.8,No,0
Row81843,PearceRAAF,12.7,24.8,0.0,,9.2,ENE,37,NNE,NE,11,13,65,36,1024.9,1020.3,0,0,15.7,24.5,No,0
Row81844,PearceRAAF,14.7,25.4,0.0,,6.3,ENE,31,NE,NNW,15,15,46,40,1019.9,1017.0,1,7,18.7,23.0,No,0
Row81845,PearceRAAF,11.8,21.3,0.0,,5.6,S,31,N,S,11,20,93,68,1019.5,1017.3,,1,13.8,18.5,No,0
Row81846,PearceRAAF,6.8,18.5,0.0,,6.3,SE,28,SSE,S,2,19,82,64,1022.4,1019.6,,,13.2,17.4,No,0
Row81847,PearceRAAF,8.4,18.7,0.2,,7.7,ESE,37,SSW,ESE,7,13,75,49,1023.1,1020.6,,,11.5,16.8,No,0
Row81848,PearceRAAF,8.3,19.2,0.0,,8.4,E,39,E,ENE,26,13,75,48,1022.4,1019.0,0,3,12.1,18.4,No,0
Row81849,PearceRAAF,8.9,21.8,0.0,,5.8,ENE,48,ENE,NE,24,26,54,36,1020.2,1016.0,5,,15.1,21.0,No,0
Row81850,PearceRAAF,14.7,20.5,0.0,,1.2,ENE,61,ENE,ENE,22,19,62,50,1015.0,1011.9,8,,15.4,19.7,No,1
Row81851,PearceRAAF,13.8,19.5,15.2,,2.9,WSW,70,NW,SW,19,35,95,76,1007.4,1008.2,8,8,14.7,14.9,Yes,1
Row81852,PearceRAAF,2.8,16.4,0.0,,9.1,ENE,26,E,E,11,11,76,50,1029.4,1027.1,0,,9.3,15.7,No,0
Row81853,PearceRAAF,4.4,19.9,0.0,,9.0,NNE,33,NNE,NNE,17,15,73,52,1030.3,1027.5,,0,12.3,18.7,No,0
Row81854,PearceRAAF,9.4,18.8,0.0,,9.0,E,46,E,E,31,17,79,53,1030.7,1028.1,,,12.5,18.7,No,0
Row81855,PearceRAAF,10.0,20.1,0.0,,9.1,ENE,46,ENE,ENE,30,13,66,48,1029.0,1026.4,,,13.1,19.4,No,0
Row81856,PearceRAAF,6.3,23.2,0.0,,5.8,N,35,NNE,N,17,24,47,30,1023.9,1021.8,5,,14.9,22.8,No,0
Row81857,PearceRAAF,11.8,20.3,0.0,,1.4,ENE,46,N,NNW,9,9,50,55,1023.9,1023.4,5,8,16.8,19.4,No,1
Row81858,PearceRAAF,13.4,21.2,1.6,,1.0,E,39,ENE,NNE,13,17,62,51,1022.8,1020.9,6,8,16.3,20.3,Yes,1
Row81859,PearceRAAF,8.3,21.3,1.8,,5.0,WSW,35,NE,WNW,7,19,99,67,1023.0,1020.7,8,,14.3,20.5,Yes,0
Row81860,PearceRAAF,8.7,20.8,0.8,,4.2,WSW,31,W,S,2,17,99,85,1022.1,1020.4,,8,13.7,17.6,No,1
Row81861,PearceRAAF,6.2,19.9,1.4,,4.0,NNW,31,N,NW,9,7,95,88,1022.6,1020.3,5,8,13.3,17.3,Yes,1
Row81862,PearceRAAF,9.8,19.6,9.0,,2.3,SSW,50,N,NW,11,20,95,93,1020.0,1017.9,7,8,14.7,17.3,Yes,1
Row81863,PearceRAAF,5.7,17.0,,,4.7,NA,,NNE,S,13,11,89,61,1027.3,1027.3,6,,10.2,16.0,NA,0
Row81864,PearceRAAF,4.5,16.3,0.4,,9.1,ENE,33,E,ENE,17,13,67,50,1034.3,1031.8,,,11.0,16.1,No,0
Row81865,PearceRAAF,0.6,16.5,0.0,,9.2,SE,30,E,ESE,9,17,70,54,1032.6,1029.1,,,10.5,16.1,No,0
Row81866,PearceRAAF,4.0,17.2,0.0,,7.7,E,33,E,E,17,13,72,50,1031.8,1028.3,6,7,10.0,16.7,No,0
Row81867,PearceRAAF,9.5,17.4,0.0,,9.4,ENE,39,E,E,15,19,78,57,1030.4,1027.0,3,1,12.8,17.2,No,0
Row81868,PearceRAAF,10.6,21.4,0.0,,2.0,N,39,N,N,17,11,45,44,1023.5,1021.3,5,7,15.4,19.9,No,1
Row81869,PearceRAAF,11.6,20.4,2.8,,1.8,ENE,19,NE,WSW,7,4,93,73,1024.1,1021.8,8,8,13.5,19.5,Yes,1
Row81870,PearceRAAF,13.3,20.7,1.2,,0.1,N,41,N,N,26,19,40,43,1018.3,1014.0,8,7,16.4,18.3,Yes,1
Row81871,PearceRAAF,13.4,20.5,17.6,,7.4,WSW,59,N,WNW,11,28,97,71,1009.3,1006.5,6,5,15.2,18.1,Yes,1
Row81872,PearceRAAF,7.0,18.0,0.0,,4.1,NNW,37,NNE,N,6,19,73,69,1019.0,1016.4,8,8,12.8,16.0,No,1
Row81873,PearceRAAF,0.8,17.4,0.2,,8.0,S,31,NA,S,0,15,95,55,1028.3,1026.1,,1,5.9,15.4,No,0
Row81874,PearceRAAF,5.9,17.7,0.0,,5.3,SSW,31,S,SSE,6,6,85,62,1028.2,1026.7,7,8,12.0,16.9,No,0
Row81875,PearceRAAF,2.9,18.3,0.0,,7.9,E,35,E,ENE,22,13,85,51,1032.5,1029.7,,4,11.6,17.4,No,0
Row81876,PearceRAAF,10.0,21.0,0.0,,7.3,NE,41,NE,NNE,24,20,63,38,1029.3,1024.4,,,12.8,20.3,No,1
Row81877,PearceRAAF,11.1,16.6,3.2,,1.3,NNE,57,SSW,NNE,7,19,87,86,1019.4,1014.5,8,8,12.8,13.9,Yes,1
Row81878,PearceRAAF,9.2,19.7,8.4,,1.4,NNE,20,NNE,N,6,9,89,84,1018.5,1017.9,,,16.4,19.0,Yes,0
Row81879,PearceRAAF,15.4,21.6,0.0,,0.0,N,56,ENE,N,11,17,89,77,1020.2,1017.4,8,4,17.8,18.7,No,1
Row81880,PearceRAAF,15.9,20.2,20.4,,0.0,NE,39,N,ENE,9,9,95,77,1013.6,1010.6,7,7,16.4,19.7,Yes,1
Row81881,PearceRAAF,11.6,17.2,2.0,,6.8,SE,52,SE,SE,28,22,70,59,1022.6,1024.2,3,1,13.3,16.1,Yes,0
Row81882,PearceRAAF,1.1,17.2,0.0,,8.0,E,30,ESE,ESE,6,19,90,56,1035.0,1032.3,1,7,9.3,16.2,No,0
Row81883,PearceRAAF,8.4,17.7,0.0,,8.2,ENE,30,E,E,19,15,70,53,1033.3,1030.2,,5,12.3,17.3,No,0
Row81884,PearceRAAF,5.6,18.0,0.0,,8.7,NE,41,E,E,11,22,76,52,1029.9,1025.5,,1,11.9,16.7,No,0
Row81885,PearceRAAF,8.7,20.1,0.0,,4.0,NNE,33,NE,N,13,22,58,40,1020.9,1017.2,,5,12.7,19.2,No,1
Row81886,PearceRAAF,3.9,15.1,13.0,,6.5,N,19,NE,N,4,7,85,55,1024.1,1021.4,,5,9.6,13.6,Yes,1
Row81887,PearceRAAF,6.0,18.8,1.6,,5.0,W,50,N,WSW,20,33,93,70,1021.3,1019.5,1,8,11.4,17.8,Yes,1
Row81888,PearceRAAF,3.2,18.8,0.0,,5.6,SSE,20,NA,S,0,13,95,60,1031.6,1028.1,,8,9.8,17.4,No,0
Row81889,PearceRAAF,12.3,26.8,0.0,,9.9,NNE,33,NNE,N,13,19,45,22,1021.8,1019.3,,,19.1,26.4,No,0
Row81890,PearceRAAF,15.6,20.3,5.4,,1.7,NNE,39,NE,NNE,7,17,82,75,1018.9,1015.6,7,8,17.7,19.3,Yes,1
Row81891,PearceRAAF,12.5,20.2,7.0,,9.5,W,39,WSW,W,13,26,81,58,1017.3,1015.7,1,5,16.8,19.1,Yes,1
Row81892,PearceRAAF,11.9,19.0,14.8,,8.9,SW,48,S,SW,6,30,87,58,1013.2,1013.3,,4,14.7,17.8,Yes,1
Row81893,PearceRAAF,9.8,15.6,4.8,,3.0,WSW,43,WNW,W,11,20,95,81,1013.4,1010.8,8,8,12.7,14.3,Yes,1
Row81894,PearceRAAF,3.6,17.5,16.8,,8.0,NNW,50,NA,S,0,13,95,66,1018.4,1019.0,7,4,9.6,17.2,Yes,0
Row81895,PearceRAAF,9.4,18.7,0.0,,10.5,E,39,E,E,20,19,75,47,1030.8,1027.3,1,,12.9,18.1,No,0
Row81896,PearceRAAF,9.7,19.4,0.0,,10.4,ENE,44,ENE,NE,22,15,63,48,1027.2,1023.4,1,1,13.1,18.6,No,0
Row81897,PearceRAAF,12.6,25.6,0.0,,10.2,N,41,ENE,N,20,22,44,31,1017.9,1013.6,3,4,17.1,24.7,No,0
Row81898,PearceRAAF,10.2,22.7,0.0,,7.0,NNE,39,N,W,19,24,80,74,1016.4,1014.2,3,8,17.8,20.1,No,1
Row81899,PearceRAAF,9.7,21.6,3.2,,7.4,NNW,52,NNE,NW,17,22,84,72,1014.1,1012.1,,,17.0,20.4,Yes,1
Row81900,PearceRAAF,7.2,17.3,0.0,,6.3,W,61,N,WSW,17,33,80,72,1019.5,1016.5,7,6,13.9,16.7,No,1
Row81901,PearceRAAF,6.0,15.8,3.2,,10.3,SW,46,SSE,S,19,24,72,46,1024.0,1022.8,1,3,10.3,14.4,Yes,0
Row81902,PearceRAAF,2.8,15.9,0.0,,7.1,ESE,33,ESE,SE,17,19,67,52,1028.0,1024.6,1,8,10.4,14.3,No,0
Row81903,PearceRAAF,8.7,20.7,0.0,,10.4,ENE,46,ENE,NNE,28,13,61,37,1022.9,1019.6,0,1,12.9,20.1,No,0
Row81904,PearceRAAF,3.0,20.8,0.0,,8.0,W,37,NNW,WNW,15,22,74,58,1018.0,1015.8,1,,13.2,19.1,No,1
Row81905,PearceRAAF,11.0,20.1,6.0,,8.6,SW,44,WSW,SSW,20,24,70,62,1020.9,1021.3,,7,17.3,17.2,Yes,0
Row81906,PearceRAAF,4.4,23.4,0.0,,10.6,E,24,S,NE,2,9,58,35,1028.2,1024.4,,,15.9,23.0,No,0
Row81907,PearceRAAF,7.9,22.2,3.4,,10.1,NW,57,NNW,NW,20,37,77,55,1019.2,1016.3,8,2,15.9,20.5,Yes,1
Row81908,PearceRAAF,12.9,17.5,13.4,,5.4,W,65,W,W,22,37,89,56,1015.9,1016.4,8,6,13.1,15.1,Yes,1
Row81909,PearceRAAF,5.8,18.3,6.6,,9.2,SW,39,NE,SW,6,28,83,49,1024.5,1023.7,7,6,13.2,16.7,Yes,0
Row81911,PearceRAAF,6.7,20.4,,,10.9,E,43,E,SE,24,7,57,39,1028.1,1024.3,,0,13.1,20.0,NA,0
Row81912,PearceRAAF,7.4,26.1,0.0,,9.5,SW,28,NA,SW,0,19,56,36,1021.3,1019.4,1,,18.5,23.8,No,0
Row81913,PearceRAAF,11.5,19.8,0.0,,8.4,ESE,48,S,SSW,24,20,83,49,1025.5,1023.8,8,7,14.7,17.9,No,0
Row81914,PearceRAAF,8.9,22.7,0.0,,11.1,ESE,35,E,ESE,11,22,51,32,1029.8,1025.4,,,15.0,21.9,No,0
Row81915,PearceRAAF,13.0,26.0,0.0,,11.0,ENE,50,ENE,NE,28,17,39,23,1026.9,1023.7,0,0,17.8,25.5,No,0
Row81916,PearceRAAF,11.2,23.5,0.0,,11.0,WSW,31,S,SW,20,19,81,52,1021.0,1019.3,4,,18.8,22.0,No,0
Row81917,PearceRAAF,5.0,23.7,0.0,,9.5,ESE,44,S,SW,9,19,84,50,1024.8,1021.5,1,,15.0,23.1,No,0
Row81918,PearceRAAF,11.7,25.9,0.0,,11.1,E,65,E,E,37,19,61,36,1022.7,1018.6,,,17.2,25.6,No,0
Row81919,PearceRAAF,12.1,28.3,0.0,,11.1,E,54,E,W,13,20,59,32,1017.2,1013.8,,,19.3,26.0,No,0
Row81920,PearceRAAF,9.8,22.8,0.0,,9.8,W,33,NW,W,9,15,93,48,1018.1,1017.9,4,2,16.6,22.0,No,0
Row81921,PearceRAAF,8.0,25.7,0.0,,10.8,NNW,48,NNW,SW,9,20,77,55,1024.8,1022.6,2,,18.9,24.6,No,0
Row81922,PearceRAAF,8.3,33.9,0.0,,11.2,N,39,NNW,W,13,20,45,36,1022.3,1019.3,,0,24.5,27.8,No,0
Row81923,PearceRAAF,9.3,28.5,0.0,,5.4,NNW,26,WNW,N,4,13,57,31,1021.2,1017.8,,,20.3,27.8,No,0
Row81924,PearceRAAF,11.2,27.3,0.0,,10.1,W,39,NNW,WNW,13,28,80,58,1022.0,1021.2,,,20.8,24.3,No,0
Row81925,PearceRAAF,14.3,26.1,0.0,,6.9,W,43,N,W,17,31,82,60,1020.7,1018.5,7,4,20.3,23.3,No,1
Row81926,PearceRAAF,15.2,21.2,3.2,,8.4,WSW,59,WSW,SW,28,35,69,59,1019.2,1020.7,8,8,17.9,18.3,Yes,0
Row81927,PearceRAAF,7.9,31.9,0.0,,11.6,SW,35,NE,S,7,15,27,21,1021.5,1018.2,1,,23.2,31.2,No,0
Row81928,PearceRAAF,11.1,36.4,0.0,,11.7,WSW,33,NNE,WSW,15,24,29,27,1021.5,1018.5,1,,27.5,33.3,No,0
Row81929,PearceRAAF,12.3,35.5,0.0,,11.2,SW,33,SSW,SW,11,20,52,27,1022.9,1019.5,,,23.2,32.8,No,0
Row81930,PearceRAAF,14.0,33.4,0.0,,9.9,NNW,39,ENE,ENE,11,17,46,28,1021.2,1018.4,,,26.3,32.4,No,0
Row81931,PearceRAAF,11.2,35.3,0.0,,9.5,W,48,WNW,W,7,17,92,40,1014.5,1011.4,,2,19.1,26.9,No,0
Row81932,PearceRAAF,12.0,23.0,0.4,,5.8,WNW,46,N,W,13,24,91,57,1014.4,1014.0,8,7,17.6,20.9,No,1
Row81933,PearceRAAF,5.0,31.9,0.0,,12.1,WSW,41,ESE,SW,17,30,43,27,1017.8,1012.7,,,22.1,29.8,No,0
Row81934,PearceRAAF,10.8,24.3,0.0,,5.7,W,39,WSW,WNW,20,24,50,52,1017.5,1016.9,8,7,20.0,21.6,No,1
Row81935,PearceRAAF,10.0,22.9,2.4,,10.2,S,35,S,SW,15,22,67,44,1022.9,1020.5,8,2,16.9,21.2,Yes,0
Row81936,PearceRAAF,8.5,34.5,0.0,,12.3,E,39,ENE,WSW,17,24,36,24,1017.4,1014.0,0,0,25.4,31.9,No,0
Row81937,PearceRAAF,11.5,25.9,0.0,,5.3,W,35,SSW,W,7,22,77,64,1014.1,1014.2,8,8,21.2,22.5,No,0
Row81938,PearceRAAF,13.9,24.1,0.0,,6.6,SW,41,WSW,WSW,24,30,60,61,1016.4,1016.0,5,8,21.6,20.8,No,0
Row81939,PearceRAAF,8.1,26.7,0.0,,6.3,ESE,56,SSE,SSW,13,30,63,43,1020.0,1016.1,7,,18.9,24.3,No,0
Row81940,PearceRAAF,14.6,26.1,0.0,,8.8,ESE,61,E,S,35,20,55,40,1018.2,1016.7,,1,19.5,25.3,No,0
Row81941,PearceRAAF,15.9,28.9,0.0,,5.6,E,54,E,SSE,17,9,55,33,1015.7,1012.6,3,,22.7,27.8,No,0
Row81942,PearceRAAF,15.7,30.7,0.0,,5.8,W,39,NNW,WNW,15,26,65,52,1016.4,1015.0,,8,22.2,24.5,No,1
Row81943,PearceRAAF,12.0,24.8,8.6,,10.3,WSW,41,SSW,SW,15,28,84,52,1010.5,1011.7,7,6,17.2,23.6,Yes,0
Row81944,PearceRAAF,13.2,27.9,0.0,,12.6,WSW,37,ENE,WSW,7,24,54,44,1018.6,1015.4,1,,21.6,26.1,No,0
Row81945,PearceRAAF,10.4,28.4,0.0,,12.2,WSW,35,S,SW,6,22,67,43,1015.4,1010.6,0,,19.5,25.6,No,0
Row81946,PearceRAAF,8.9,25.9,0.0,,9.0,W,39,SW,W,9,20,62,51,1008.0,1006.0,5,,20.6,22.2,No,0
Row81947,PearceRAAF,14.7,27.4,0.0,,8.3,SW,43,S,SSW,20,31,57,52,1006.7,1003.4,7,,20.9,25.4,No,0
Row81948,PearceRAAF,16.6,24.4,0.4,,4.0,SW,39,SSW,SSW,22,24,65,54,1013.2,1012.6,8,,19.1,24.2,No,0
Row81949,PearceRAAF,12.4,28.5,0.0,,12.7,SW,43,ESE,SW,9,31,56,44,1018.6,1016.3,,,21.9,26.6,No,0
Row81950,PearceRAAF,17.6,34.3,0.0,,12.8,E,57,ENE,SW,15,26,51,33,1017.1,1013.6,,6,24.7,31.7,No,0
Row81951,PearceRAAF,12.3,32.7,0.0,,12.6,SW,37,S,WSW,7,24,62,31,1017.0,1014.5,,0,23.2,31.2,No,0
Row81952,PearceRAAF,12.8,36.3,0.0,,11.9,ESE,39,E,SSW,17,20,45,20,1018.8,1016.0,,4,26.4,34.4,No,0
Row81953,PearceRAAF,20.2,37.8,0.0,,12.6,E,61,E,SW,13,30,35,22,1018.0,1013.8,,,27.9,36.6,No,0
Row81954,PearceRAAF,15.5,34.8,0.0,,12.2,WSW,37,S,WSW,13,22,59,27,1012.5,1011.2,,,25.8,32.2,No,0
Row81955,PearceRAAF,10.6,34.8,0.0,,13.1,WSW,30,NNE,SSW,11,17,36,19,1012.2,1008.6,,0,27.3,33.7,No,0
Row81956,PearceRAAF,11.5,29.0,0.0,,9.0,W,70,WNW,WNW,24,31,61,52,1006.3,1008.7,3,8,25.1,25.9,No,0
Row81957,PearceRAAF,9.1,23.9,0.0,,12.7,SSW,44,SW,SW,19,24,45,39,1022.9,1021.9,6,3,20.3,21.6,No,0
Row81958,PearceRAAF,10.8,30.5,0.0,,13.1,E,59,E,ESE,28,17,44,16,1025.3,1020.1,0,,20.5,29.2,No,0
Row81959,PearceRAAF,13.5,35.6,0.0,,12.9,E,65,ENE,ESE,22,26,31,13,1020.3,1016.0,,,24.9,34.9,No,0
Row81960,PearceRAAF,24.1,38.0,0.0,,11.9,E,59,NNE,WNW,30,28,17,14,1015.0,1012.9,,8,31.3,34.6,No,0
Row81961,PearceRAAF,15.1,28.5,0.0,,13.2,E,61,ESE,SW,13,31,49,42,1017.0,1013.2,,0,21.3,26.0,No,0
Row81962,PearceRAAF,14.6,32.0,0.0,,12.0,E,65,ESE,ESE,20,9,42,23,1017.0,1011.5,,5,21.7,31.1,No,0
Row81963,PearceRAAF,14.7,35.0,0.0,,13.0,WNW,41,N,SW,9,20,37,33,1011.7,1009.5,,,27.9,30.4,No,0
Row81964,PearceRAAF,16.2,30.2,0.0,,12.6,SW,39,SE,WSW,9,26,52,42,1014.5,1013.1,,,23.5,28.3,No,0
Row81965,PearceRAAF,12.7,29.3,0.0,,13.0,WSW,46,W,WSW,7,31,56,45,1015.9,1014.6,,,22.2,26.7,No,0
Row81966,PearceRAAF,11.3,26.6,0.0,,13.2,SW,56,SSE,SSW,19,31,46,38,1019.8,1016.6,,,20.9,24.5,No,0
Row81967,PearceRAAF,13.9,29.8,0.0,,13.1,SE,50,ESE,SSE,26,20,42,22,1021.3,1016.7,0,,20.1,28.8,No,0
Row81968,PearceRAAF,16.2,36.9,0.0,,9.1,E,54,ENE,E,31,15,30,16,1014.8,1009.3,,,26.2,35.6,No,0
Row81969,PearceRAAF,15.5,25.6,0.0,,9.1,W,41,SSW,SW,15,30,60,46,1011.9,1010.9,6,1,20.6,24.5,No,1
Row81970,PearceRAAF,11.6,19.3,5.0,,4.3,W,61,WSW,S,37,26,91,88,1012.8,1012.1,8,8,11.7,12.1,Yes,1
Row81971,PearceRAAF,11.1,22.2,9.2,,1.9,SW,52,W,WSW,24,30,74,66,1013.4,1013.5,8,8,18.5,20.5,Yes,1
Row81972,PearceRAAF,8.1,26.0,0.0,,12.9,WSW,43,SSE,W,15,24,55,42,1020.6,1018.0,,,19.7,24.2,No,0
Row81973,PearceRAAF,11.8,27.6,0.0,,12.1,SW,39,SSW,WSW,9,28,54,42,1020.0,1017.0,,3,21.9,25.0,No,0
Row81974,PearceRAAF,12.7,30.3,0.0,,13.1,WSW,48,ESE,WSW,20,33,47,35,1019.9,1016.5,,,22.2,28.1,No,0
Row81975,PearceRAAF,15.0,33.6,0.0,,12.7,E,63,E,SSW,26,11,33,19,1018.6,1013.2,,,23.0,32.2,No,0
Row81976,PearceRAAF,13.6,32.1,0.0,,6.2,SSW,46,SSW,SW,15,33,46,32,1011.3,1010.1,,,25.1,27.6,No,0
Row81977,PearceRAAF,10.8,28.2,0.0,,13.3,SW,44,W,W,7,24,61,42,1014.7,1013.0,,,22.3,26.5,No,0
Row81978,PearceRAAF,11.0,31.4,0.0,,13.3,WSW,35,SSW,WSW,7,22,57,41,1013.1,1011.4,,,23.6,28.1,No,0
Row81979,PearceRAAF,15.7,29.2,0.0,,12.9,SW,44,SSW,SW,15,28,57,45,1014.4,1011.9,,,22.2,26.8,No,0
Row81980,PearceRAAF,16.5,32.9,0.0,,13.0,WSW,44,ESE,WSW,11,28,47,37,1013.0,1008.8,,,24.6,30.9,No,0
Row81981,PearceRAAF,14.1,29.1,0.0,,12.8,WSW,48,NW,SW,9,31,49,50,1009.1,1008.6,,,23.8,24.7,No,0
Row81982,PearceRAAF,21.5,41.0,0.0,,13.0,NNW,59,ENE,S,17,11,31,22,1011.4,1008.4,,6,33.2,38.3,No,0
Row81983,PearceRAAF,20.9,41.0,0.0,,12.8,WSW,46,ENE,WSW,11,30,37,22,1010.2,1005.2,,2,33.2,39.0,No,0
Row81984,PearceRAAF,18.8,29.4,0.0,,13.0,SSW,52,S,SW,26,31,54,42,1010.4,1009.5,,,23.1,26.1,No,0
Row81985,PearceRAAF,11.5,30.7,0.0,,13.1,ESE,48,ESE,SSE,20,26,39,16,1017.6,1014.1,,,20.8,28.9,No,0
Row81986,PearceRAAF,17.5,39.8,0.0,,13.2,S,39,NE,S,15,13,16,9,1014.6,1011.7,,,31.0,38.5,No,0
Row81987,PearceRAAF,18.8,43.6,0.0,,13.2,SW,44,NNE,WNW,19,9,11,10,1013.6,1009.8,,,37.0,42.8,No,0
Row81988,PearceRAAF,19.2,38.8,0.0,,10.1,SW,37,NW,WSW,13,24,12,26,1008.0,1006.9,,,35.2,33.9,No,0
Row81989,PearceRAAF,17.1,33.1,0.0,,12.9,E,69,E,SE,22,28,44,23,1014.5,1011.3,,,23.1,32.4,No,0
Row81990,PearceRAAF,16.7,35.3,0.0,,12.2,E,80,ESE,ESE,31,30,44,22,1015.1,1010.0,,,23.1,33.6,No,0
Row81991,PearceRAAF,22.3,38.7,0.0,,11.4,E,63,ESE,S,24,22,40,22,1010.9,1006.8,,,27.5,37.1,No,0
